paragraph|author
--Donne-moi une fête comme en donnent les hommes quand ils aiment, dit-elle, et pendant que je dormirai, tue-moi, car je ne saurais te répondre. Écoute: Je suis attachée comme un pauvre animal à son piquet; je suis étonnée d'avoir pu jeter un pont sur l'abîme qui nous sépare. Enivre-moi, puis tue-moi. Oh! non, non, dit-elle en joignant les mains, ne me tue pas! j'aime la vie! La vie est si belle pour moi! Si je suis esclave, je suis reine aussi. Je pourrais t'abuser par des paroles, te dire que je n'aime que toi, te le prouver, profiter de mon empire momentané pour te dire:--Prends-moi comme on goûte en passant le parfum d'une fleur dans le jardin d'un roi. Puis, après avoir déployé l'éloquence rusée de la femme et les ailes du plaisir, après avoir désaltéré ma soif, je pourrais te faire jeter dans un puits où personne ne te trouverait, et qui a été construit pour satisfaire la vengeance sans avoir à redouter celle de la justice, un puits plein de chaux qui s'allumerait pour te consumer sans qu'on retrouvât une parcelle de ton être. Tu resterais dans mon cœur, à moi pour toujours.|Balzac
--Mais, reprit-elle en lui lançant un regard dont l'ingénu militaire attribua le feu à la fièvre, je ne sais si c'est un pressentiment de votre bonne visite à l'empressement de laquelle je suis on ne peut pas plus sensible, depuis un instant je sentais ma tête se dégager de ses vapeurs.|Balzac
Jules arriva promptement à la place de la Rotonde du Temple, il y laissa son cabriolet, et vint à pied rue des Enfants-Rouges où il examina la maison de madame Étienne Gruget. Là, devait s'éclaircir le mystère d'où dépendait le sort de tant de personnes; là était Ferragus, et à Ferragus aboutissaient tous les fils de cette intrigue. La réunion de madame Jules, de son mari, de cet homme, n'était-elle pas le nœud gordien de ce drame déjà sanglant, et auquel ne devait pas manquer le glaive qui dénoue les liens les plus fortement serrés?|Balzac
--De Grenelle, dit le cocher en hochant la tête et l'interrompant. Voyez-vous, il y a encore l'hôtel du comte et du marquis de Beauséant, rue Saint-Dominique, ajouta-t-il en relevant le marchepied.|Balzac
--Ma pauvre Nasie, dit madame de Nucingen en asseyant sa sœur, parle. Tu vois en nous les deux seules personnes qui t'aimeront toujours assez pour te pardonner tout. Vois-tu, les affections de famille sont les plus sûres. Elle lui fit respirer des sels, et la comtesse revint à elle.|Balzac
Le père Goriot, vieillard de soixante-neuf ans environ, s'était retiré chez madame Vauquer, en 1813, après avoir quitté les affaires. Il y avait d'abord pris l'appartement occupé par madame Couture, et donnait alors douze cents francs de pension, en homme pour qui cinq louis de plus ou de moins étaient une bagatelle. Madame Vauquer avait rafraîchi les trois chambres de cet appartement moyennant une indemnité préalable qui paya, dit-on, la valeur d'un méchant ameublement composé de rideaux en calicot jaune, de fauteuils en bois verni couverts en velours d'Utrecht, de quelques peintures à la colle, et de papiers que refusaient les cabarets de la banlieue. Peut-être l'insouciante générosité que mit à se laisser attraper le père Goriot, qui vers cette époque était respectueusement nommé monsieur Goriot, le fit-elle considérer comme un imbécile qui ne connaissait rien aux affaires. Goriot vint muni d'une garde-robe bien fournie, le trousseau magnifique du négociant qui ne se refuse rien en se retirant du commerce. Madame Vauquer avait admiré dix-huit chemises de demi-hollande, dont la finesse était d'autant plus remarquable que le vermicellier portait sur son jabot dormant deux épingles unies par une chaînette, et dont chacune était montée d'un gros diamant. Habituellement vêtu d'un habit bleu-barbeau, il prenait chaque jour un gilet de piqué blanc, sous lequel fluctuait son ventre piriforme et proéminent, qui faisait rebondir une lourde chaîne d'or garnie de breloques. Sa tabatière, également en or, contenait un médaillon plein de cheveux qui le rendaient en apparence coupable de quelques bonnes fortunes. Lorsque son hôtesse l'accusa d'être un _galantin_, il laissa errer sur ses lèvres le gai sourire du bourgeois dont on a flatté le dada. Ses _ormoires_ (il prononçait ce mot à la manière du menu peuple) furent remplies par la nombreuse argenterie de son ménage. Les yeux de la veuve s'allumèrent quand elle l'aida complaisamment à déballer et ranger les louches, les cuillers à ragoût, les couverts, les huiliers, les saucières, plusieurs plats, des déjeuners en vermeil, enfin des pièces plus ou moins belles, pesant un certain nombre de marcs, et dont il ne voulait pas se défaire. Ces cadeaux lui rappelaient les solennités de sa vie domestique. «Ceci, dit-il à madame Vauquer en serrant un plat et une petite écuelle dont le couvercle représentait deux tourterelles qui se becquetaient, est le premier présent que m'a fait ma femme, le jour de notre anniversaire. Pauvre bonne! elle y avait consacré ses économies de demoiselle. Voyez-vous, madame? j'aimerais mieux gratter la terre avec mes ongles que de me séparer de cela. Dieu merci! je pourrai prendre dans cette écuelle mon café tous les matins durant le reste de mes jours. Je ne suis pas à plaindre, j'ai sur la planche du pain de cuit pour long-temps.» Enfin, madame Vauquer avait bien vu, de son œil de pie, quelques inscriptions sur le grand-livre qui, vaguement additionnées, pouvaient faire à cet excellent Goriot un revenu d'environ huit à dix mille francs. Dès ce jour, madame Vauquer, née de Conflans, qui avait alors quarante-huit ans effectifs et n'en acceptait que trente-neuf, eut des idées. Quoique le larmier des yeux de Goriot fût retourné, gonflé, pendant, ce qui l'obligeait à les essuyer assez fréquemment, elle lui trouva l'air agréable et comme il faut. D'ailleurs son mollet charnu, saillant, pronostiquait, autant que son long nez carré, des qualités morales auxquelles paraissait tenir la veuve, et que confirmait la face lunaire et naïvement niaise du bonhomme. Ce devait être une bête solidement bâtie, capable de dépenser tout son esprit en sentiment. Ses cheveux en ailes de pigeon, que le coiffeur de l'école Polytechnique vint lui poudrer tous les matins, dessinaient cinq pointes sur son front bas, et décoraient bien sa figure. Quoique un peu rustaud, il était si bien tiré à quatre épingles, il prenait si richement son tabac, il le humait en homme si sûr de toujours avoir sa tabatière pleine de macouba, que le jour où monsieur Goriot s'installa chez elle, madame Vauquer se coucha le soir en rôtissant, comme une perdrix dans sa barde, au feu du désir qui la saisit de quitter le suaire du Vauquer pour renaître en Goriot. Se marier, vendre sa pension, donner le bras à cette fine fleur de bourgeoisie, devenir une dame notable dans le quartier, y quêter pour les indigents, faire de petites parties le dimanche à Choisy, Soissy, Gentilly; aller au spectacle à sa guise, en loge, sans attendre les billets d'auteur que lui donnaient quelques-uns de ses pensionnaires, au mois de juillet; elle rêva tout l'Eldorado des petits ménages parisiens. Elle n'avait avoué à personne qu'elle possédait quarante mille francs amassés sou à sou. Certes elle se croyait, sous le rapport de la fortune, un parti sortable. «Quant au reste, je vaux bien le bonhomme!» se dit-elle en se retournant dans son lit, comme pour s'attester à elle-même des charmes que la grosse Sylvie trouvait chaque matin moulés en creux. Dès ce jour, pendant environ trois mois, la veuve Vauquer profita du coiffeur de monsieur Goriot, et fit quelques frais de toilette, excusés par la nécessité de donner à sa maison un certain décorum en harmonie avec les personnes honorables qui la fréquentaient. Elle s'intrigua beaucoup pour changer le personnel de ses pensionnaires, en affichant la prétention de n'accepter désormais que les gens les plus distingués sous tous les rapports. Un étranger se présentait-il, elle lui vantait la préférence que monsieur Goriot, un des négociants les plus notables et les plus respectables de Paris, lui avait accordée. Elle distribua des prospectus en tête desquels se lisait: MAISON VAUQUER. «C'était, disait-elle, une des plus anciennes et des plus estimées pensions bourgeoises du pays latin. Il y existait une vue des plus agréables sur la vallée des Gobelins (on l'apercevait du troisième étage), et un _joli_ jardin, au bout duquel S'ÉTENDAIT une ALLÉE de tilleuls.» Elle y parlait du bon air et de la solitude. Ce prospectus lui amena madame la comtesse de l'Ambermesnil, femme de trente-six ans, qui attendait la fin de la liquidation et le règlement d'une pension qui lui était due, en qualité de veuve d'un général mort sur _les_ champs de bataille. Madame Vauquer soigna sa table, fit du feu dans les salons pendant près de six mois, et tint si bien les promesses de son prospectus, qu'_elle y mit du sien_. Aussi la comtesse disait-elle à madame Vauquer, en l'appelant _chère amie_, qu'elle lui procurerait la baronne de Vaumerland et la veuve du colonel comte Picquoiseau, deux de ses amies, qui achevaient au Marais leur terme dans une pension plus coûteuse que ne l'était la Maison Vauquer. Ces dames seraient d'ailleurs fort à leur aise quand les Bureaux de la Guerre auraient fini leur travail. «Mais, disait-elle, les Bureaux ne terminent rien.» Les deux veuves montaient ensemble après le dîner dans la chambre de madame Vauquer, et y faisaient de petites causettes en buvant du cassis et mangeant des friandises réservées pour la bouche de la maîtresse. Madame de l'Ambermesnil approuva beaucoup les vues de son hôtesse sur le Goriot, vues excellentes, qu'elle avait d'ailleurs devinées dès le premier jour; elle le trouvait un homme parfait.|Balzac
Les pensionnaires se mirent sur deux files dans le plus grand silence. Poiret regarda si tendrement mademoiselle Michonneau, il se montra si naïvement indécis, sans savoir s'il devait la suivre ou rester, que les pensionnaires, heureux du départ de mademoiselle Michonneau, se mirent à rire en se regardant.|Balzac
--Qui est-ce qui a dit cela? répondit le vieillard stupéfait. Vous savez bien que je les aime, je les adore! Je suis guéri si je les vois... Allez, mon bon voisin, mon cher enfant, allez, vous êtes bon, vous; je voudrais vous remercier, mais je n'ai rien à vous donner que les bénédictions d'un mourant. Ah! je voudrais au moins voir Delphine pour lui dire de m'acquitter envers vous. Si l'autre ne peut pas, amenez-moi celle-là. Dites-lui que vous ne l'aimerez plus si elle ne veut pas venir. Elle vous aime tant qu'elle viendra. A boire, les entrailles me brûlent! Mettez-moi quelque chose sur la tête. La main de mes filles, ça me sauverait, je le sens.... Mon Dieu! qui refera leurs fortunes si je m'en vais? Je veux aller à Odessa pour elles, à Odessa, y faire des pâtes.|Balzac
--Si, elle t'aime, Nasie, cria le père Goriot, elle me le disait tout à l'heure. Nous parlions de toi, elle me soutenait que tu étais belle et qu'elle n'était que jolie, elle!|Balzac
Henri lui arrêta le bras, et ils purent ainsi se contempler tous deux face à face. Une surprise horrible leur fit couler à tous deux un sang glacé dans les veines, et ils tremblèrent sur leurs jambes comme des chevaux effrayés. En effet, deux Ménechmes ne se seraient pas mieux ressemblé. Ils dirent ensemble le même mot:--Lord Dudley doit être votre père?|Balzac
