paragraph|author
Si je savais faire des surprises, mon lieutenant, comme on en fait dans les livres, et faire attendre la fin d'une histoire en tenant la dragée haute aux auditeurs, et puis la faire goûter du bout des lèvres, et puis la relever, et puis la donner tout entière à manger, je trouverais une manière nouvelle de vous dire la suite de ceci; mais je vais de fil en aiguille, tout simplement comme a été ma vie de jour en jour, et je vous dirai que depuis le jour où mon pauvre Michel était venu me voir ici à Vincennes, et m'avait trouvé dans la position du premier rang, je maigris d'une manière ridicule, parce que je n'entendis plus parler de notre petite famille de Montreuil, et que je vins à penser que Pierrette m'avait oublié tout à fait. Le régiment d'Auvergne était à Orléans depuis trois mois, et le mal du pays commençait à m'y prendre. Je jaunissais à vue d'oeil et je ne pouvais plus soutenir mon fusil. Mes camarades commençaient à me prendre en grand mépris, comme on prend ici toute maladie, vous le savez.|Vigny
On passait impunément devant ces corps imposants et sombres, on tournait autour d'eux, on s'en allait, on revenait sans en recevoir une question, une injure, un mot. Ils étaient inoffensifs, sans colère, sans haine; ils étaient résignés et ils attendaient.|Vigny
Cette vie romaine et imposante m'écrasait par son élévation et me touchait par sa simplicité, lorsque je l'avais contemplée un jour seulement, dans sa résignation grave et réfléchie. Je me prenais en grand mépris, moi qui n'étais rien comme citoyen, rien comme père, ni comme fils, ni comme frère, ni homme de famille, ni homme public, de me plaindre quand il ne se plaignait pas. Il ne s'était laissé deviner qu'une fois malgré lui, et moi, fourmi d'entre les fourmis que foulait aux pieds le sultan de la France, je me reprochais mon désir secret de retourner me livrer au hasard de ses caprices et de redevenir un des grains de cette poussière qu'il pétrissait dans le sang.--La vue de ce vrai citoyen dévoué, non comme je l'avais été, à un homme, mais à la Patrie et au Devoir, me fut une heureuse rencontre, car j'appris, à cette école sévère, quelle est la véritable Grandeur que nous devons désormais chercher dans les armes, et combien, lorsqu'elle est ainsi comprise, elle élève notre profession au-dessus de toutes les autres, et peut laisser digne d'admiration la mémoire de quelques-uns de nous, quel que soit l'avenir de la guerre et des armées. Jamais aucun homme ne posséda à un plus haut degré cette paix intérieure qui naît du sentiment du Devoir sacré, et la modeste insouciance d'un soldat à qui il importe peu que son nom soit célèbre, pourvu que la chose publique prospère. Je lui vis écrire un jour: «Maintenir l'indépendance de mon pays est la première volonté de ma vie, et j'aime mieux que mon corps soit ajouté au rempart de la Patrie que traîné dans une pompe inutile, à travers une foule oisive.--Ma vie et mes forces sont dues à l'Angleterre.--Ne parlez pas de ma blessure dernière, on croirait que je me glorifie de mes dangers.» Sa tristesse était profonde, mais pleine de Grandeur; elle n'empêchait pas son activité perpétuelle, et il me donna la mesure de ce que doit être l'homme de guerre intelligent, exerçant, non en ambitieux, mais en artiste, _l'art de la guerre_, tout en le jugeant de haut et en le méprisant maintes fois, comme ce Montecuculli, qui, Turenne étant tué, se retira, ne daignant plus engager la partie contre un joueur ordinaire. Mais j'étais trop jeune encore pour comprendre tous les mérites de ce caractère, et ce qui me saisit le plus fut l'ambition de tenir, dans mon pays, un rang pareil au sien. Lorsque je voyais les Rois du Midi lui demander sa protection, et Napoléon même s'émouvoir de l'espoir que Collingwood était dans les mers de l'Inde, j'en venais jusqu'à appeler de tous mes voeux l'occasion de m'échapper, et je poussai la hâte de l'ambition que je nourrissais toujours jusqu'à être près de manquer à ma parole. Oui, j'en vins jusque-là.|Vigny
 C'est une chose qui me paraît bien certaine, mes chers enfants, dit-il en se tournant du côté de sa fille, que le soin que la Providence a daigné prendre de composer ma vie comme elle l'a été. Dans les orages sans nombre qui l'ont agitée, je puis dire, en face de toute la terre, que je n'ai jamais manqué de me fier à Dieu et d'en attendre du secours, après m'être aidé de toutes mes forces. Aussi, vous dis-je, en marchant sur les flots agités, je n'ai pas mérité d'être appelé _homme de peu de foi_, comme le fut l'apôtre; et quand mon pied s'enfonçait, je levais les yeux, et j'étais relevé.|Vigny
Mes grandes bottes étaient enduites, en dehors, d'une croûte épaisse jaune comme de l'ocre; en dedans elles s'emplissaient de pluie. Je regardai mes épaulettes d'or toutes neuves, ma félicité et ma consolation; elles étaient hérissées par l'eau, cela m'affligea.|Vigny
Il faut bien que le Sacrifice soit la plus belle chose de la terre, puisqu'il a tant de beauté dans des hommes simples qui, souvent, n'ont pas la pensée de leur mérite et le secret de leur vie. C'est lui qui fait que de cette vie de gêne et d'ennuis il sort, comme par miracle, un caractère factice mais généreux, dont les traits sont grands et bons comme ceux des médailles antiques.|Vigny
Et la voix du Commandant s'éteignit peu à peu et devint aussi incertaine que ses paroles; et il marcha en se mordant les lèvres et en fronçant le sourcil dans une distraction terrible et farouche. Il avait de petits mouvements convulsifs et donnait à son mulet des coups du fourreau de son épée, comme s'il eût voulu le tuer. Ce qui m'étonna, ce fut de voir la peau jaune de sa figure devenir d'un rouge foncé. Il défit et entr'ouvrit violemment son habit sur la poitrine, la découvrant au vent et à la pluie. Nous continuâmes ainsi à marcher dans un grand silence. Je vis bien qu'il ne parlerait plus de lui-même, et qu'il fallait me résoudre à questionner.|Vigny
«Je travaillais aussi de mon côté, et je cherchais à me rendre compte de cette sorte d'aimant qu'il y a pour nous dans l'acier d'une épée. C'est une attraction irrésistible qui nous retient au service malgré nous, et fait que nous attendons toujours un événement ou une guerre. Je ne sais pas (et je venais vous en parler) s'il ne serait pas vrai de dire et d'écrire qu'il y a dans les armées une passion qui leur est particulière et qui leur donne la vie; une passion qui ne tient ni de l'amour de la gloire, ni de l'ambition; c'est une sorte de combat corps à corps contre la destinée, une lutte qui est la source de mille voluptés inconnues au reste des hommes, et dont les triomphes intérieurs sont remplis de magnificence; enfin c'est l'AMOUR DU DANGER!|Vigny
J'ai le don, souvent douloureux, d'une mémoire que le temps n'altère jamais; ma vie entière, avec toutes ses journées, m'est présente comme un tableau ineffaçable. Les traits ne se confondent jamais; les couleurs ne pâlissent point. Quelques-unes sont noires et ne perdent rien de leur énergie qui m'afflige. Quelques fleurs s'y trouvent aussi, dont les corolles sont aussi fraîches qu'au jour qui les fit épanouir, surtout lorsqu'une larme involontaire tombe sur elles de mes yeux et leur donne un plus vif éclat.|Vigny
«Ah! c'est différent, je vous prenais pour un de ces lapins qui courent après nous. Voulez-vous boire la goutte?|Vigny
J'avais appris, à son école, tout ce que les exils de la guerre peuvent faire souffrir et tout ce que le sentiment du Devoir peut dompter dans une grande âme; bien pénétré de cet exemple et devenu plus grave par mes souffrances et le spectacle des siennes, je vins à Paris me présenter, avec l'expérience de ma prison, au maître tout-puissant que j'avais quitté.|Vigny
Je suis bien aise qu'il m'ait tenu parole en se _chargeant de toi_, comme il dit; mais ne t'y fie pas trop. Peu de temps après la triste manière dont je quittai l'Égypte, voici la scène que l'on m'a contée et qui se passa à un certain dîner; je veux te la dire afin que tu y penses souvent:|Vigny
--«Ah! écrire! pourquoi ai-je jamais su écrire? Écrire! mais c'est le métier d'un fou!...--J'ai cru à leur liberté de la presse!--Où avais-je l'esprit? Eh! pourquoi faire? pour imprimer cinq ou six pauvres idées assez médiocres, lues seulement par ceux qui les aiment, jetées au feu par ceux qui les haïssent, ne servant à rien qu'à nous faire persécuter! Moi, encore passe; mais toi, bel ange, devenue femme depuis quatre jours à peine! qu'avais-tu fait? Explique-moi, je te prie, comment je t'ai permis d'être bonne à ce point de me suivre ici? Sais-tu seulement où tu es, pauvre petite? Et où tu vas, le sais-tu? Bientôt, mon enfant, vous serez à seize cents lieues de votre mère et de vos soeurs... et pour moi! tout cela pour moi!»|Vigny
«C'est singulier!--Cet enfant-là ressemble à l'enfant russe!» Ensuite il ferma les yeux, et, me serrant la main avec une présence d'esprit renaissante:|Vigny
Ce jour-là, il y avait en mer une seule frégate anglaise. Elle courait des bordées avec une majestueuse lenteur; elle allait, elle venait, elle virait, elle se penchait, elle se relevait, elle se mirait, elle glissait, elle s'arrêtait, elle jouait au soleil comme un cygne qui se baigne. Le misérable bateau plat de nouvelle et mauvaise invention s'était risqué fort avant avec quatre autres bâtiments pareils; et nous étions tout fiers de notre audace, lancés ainsi depuis le matin, lorsque nous découvrîmes tout à coup les paisibles jeux de la frégate. Ils nous eussent sans doute paru fort gracieux et poétiques vus de la terre ferme, ou seulement si elle se fût amusée à prendre ses ébats entre l'Angleterre et nous; mais c'était, au contraire, entre nous et la France. La côte de Boulogne était à plus d'une lieue. Cela nous rendit pensifs. Nous fîmes force de nos mauvaises voiles et de nos plus mauvaises rames, et pendant que nous nous démenions, la paisible frégate continuait à prendre son bain de mer et à décrire mille contours agréables autour de nous, faisant le manège, changeant de main comme un cheval bien dressé, et dessinant des S et des Z sur l'eau de la façon la plus aimable. Nous remarquâmes qu'elle eut la bonté de nous laisser passer plusieurs fois devant elle sans tirer un coup de canon, et même tout d'un coup, elle les retira tous dans l'intérieur et ferma tous ses sabords. Je crus d'abord que c'était une manoeuvre toute pacifique et je ne comprenais rien à cette politesse.--Mais un gros vieux marin me donna un coup de coude et me dit: Voici qui va mal. En effet, après nous avoir bien laissés courir devant elle comme des souris devant un chat, l'aimable et belle frégate arriva sur nous à toutes voiles sans daigner faire feu, nous heurta de sa proue comme un cheval du poitrail, nous brisa, nous écrasa, nous coula, et passa joyeusement par dessus nous, laissant quelques canots pêcher les prisonniers, desquels je fus, moi dixième, sur deux cents hommes que nous étions au départ. La belle frégate se nommait _la Naïade_, et pour ne pas perdre l'habitude française des jeux de mots, vous pensez bien que nous ne manquâmes jamais de l'appeler depuis _la Noyade_.|Vigny
Vers la fin de l'Empire, je fus un lycéen distrait. La guerre était debout dans le lycée, le tambour étouffait à mes oreilles la voix des maîtres, et la voix mystérieuse des livres ne nous parlait qu'un langage froid et pédantesque. Les logarithmes et les tropes n'étaient à nos yeux que des degrés pour monter à l'étoile de la Légion d'honneur, la plus belle étoile des cieux pour des enfants.|Vigny
